Symbol,Volume,Market Cap,P/E Ratio,a,b,c,d,e,Volatility,Description
EPAM,410409,13951164416,30.049936,0.25083017349243164,0.7733789086341858,1.6995898485183716,-0.7457820773124695,-0.15996906161308289,0.3057,"EPAM Systems, Inc. is an American company that specializes in software engineering services, digital platform engineering, and digital product design, operating out of Newtown, Pennsylvania. EPAM is a founding member of the MACH Alliance.
"
ULTA,794410,18996332544,15.490968,0.2739393413066864,0.7444331049919128,1.8403489589691162,-0.81940096616745,-0.11556780338287354,0.2188,"Ulta Beauty, Inc., formerly known as Ulta Salon, Cosmetics & Fragrance Inc. and before 2000 as Ulta3, is an American chain of beauty stores headquartered in Bolingbrook, Illinois.[3] Ulta Beauty carries both high-end and low-end cosmetics, fragrances, nail products, bath and body products, beauty tools and haircare products. Each store also has a beauty salon.
"
CVS,8131253,90404724736,10.758039,0.2918834388256073,0.8152714371681213,1.826504111289978,-0.8572922945022583,-0.10778641700744629,0.2552,"CVS Health Corporation (previously CVS Corporation and CVS Caremark Corporation) is an American healthcare company that owns CVS Pharmacy, a retail pharmacy chain; CVS Caremark, a pharmacy benefits manager; and Aetna, a health insurance provider, among many other brands. The company is the world's largest healthcare company, and its headquarters are in Woonsocket, Rhode Island.
"
SCHW,9603209,101672574976,18.61,0.2564290463924408,0.8045257925987244,1.8715089559555054,-0.9308353066444397,-0.1458495408296585,0.3503,"The Charles Schwab Corporation[2] is an American multinational financial services company. It offers banking, commercial banking, investing and related services including consulting, and wealth management advisory services to both retail and institutional clients. It has over 400 branches, primarily in financial centers in the United States and the United Kingdom. It ranks tenth on the list of largest banks in the United States by assets.[2] As of December 31, 2022, it had $7.05 trillion in client assets, 33.8 million active brokerage accounts, 2.4 million corporate retirement plan participants, and 1.7 million banking accounts.[2] It also offers a donor advised fund for clients seeking to donate securities.[5][6] It was founded in San Francisco, California, and is headquartered in Westlake, Texas.
"
BAC,44058315,224908214272,7.9607844,0.2710088789463043,0.7860537767410278,1.7483738660812378,-0.8786274790763855,-0.08927314728498459,0.2385,"The Bank of America Corporation (often abbreviated BofA or BoA) is an American multinational investment bank and financial services holding company headquartered at the Bank of America Corporate Center in Charlotte, North Carolina, with investment banking and auxiliary headquarters in Manhattan. The bank was founded in San Francisco, California. It is the second-largest banking institution in the United States, after JPMorgan Chase, and the second-largest bank in the world by market capitalization. Bank of America is one of the Big Four banking institutions of the United States.[5] It serves approximately 10.73% of all American bank deposits, in direct competition with JPMorgan Chase, Citigroup, and Wells Fargo. Its primary financial services revolve around commercial banking, wealth management, and investment banking.
"
CAG,4374782,13292290048,12.36,0.2777610421180725,0.8623362183570862,2.0163350105285645,-0.9190278649330139,-0.17352302372455597,0.1921,"Conagra Brands, Inc. (formerly ConAgra Foods) is an American consumer packaged goods holding company headquartered in Chicago, Illinois. Conagra makes and sells products under various brand names that are available in supermarkets, restaurants, and food service establishments. Based on its 2021 revenue, the company ranked 331st on the 2022 Fortune 500.[3]
"
PH,655525,51556925440,22.238913,0.23670758306980133,0.7378734350204468,1.7082639932632446,-0.7599177956581116,-0.10583068430423737,0.248,"Parker Hannifin Corporation, originally Parker Appliance Company, usually referred to as just Parker, is an American corporation specializing in motion and control technologies. Its corporate headquarters are in Mayfield Heights, Ohio, in Greater Cleveland (with a Cleveland mailing address).[3][4]
"
SPGI,1083465,121838780416,49.662773,0.2461651712656021,0.8322100639343262,1.7541651725769043,-0.9245826005935669,-0.10507525503635406,0.2213,"S&P Global Inc. (prior to April 2016 McGraw Hill Financial, Inc., and prior to 2013 The McGraw–Hill Companies, Inc.) is an American publicly traded corporation headquartered in Manhattan, New York City. Its primary areas of business are financial information and analytics. It is the parent company of S&P Global Ratings, S&P Global Market Intelligence, S&P Global Mobility, S&P Global Engineering Solutions, S&P Global Sustainable1, and S&P Global Commodity Insights, CRISIL, and is the majority owner of the S&P Dow Jones Indices joint venture. ""S&P"" is a shortening of ""Standard and Poor's"".
"
ON,6110457,29395136512,13.76008,0.24125109612941742,0.7601879835128784,1.7163071632385254,-0.8183643221855164,-0.10121744871139526,0.559,"onsemi (stylized in lowercase as ""onsemi""; legally ON Semiconductor Corporation; formerly ON Semiconductor until August 5, 2021) is an American semiconductor supplier company, based in Scottsdale, Arizona and ranked #483 on the 2022 Fortune 500 based on its 2021 sales.[2][3] Products include power and signal management, logic, discrete, and custom devices for automotive, communications, computing, consumer, industrial, LED lighting, medical, military/aerospace and power applications. onsemi runs a network of manufacturing facilities, sales offices and design centers in North America, Europe, and the Asia Pacific regions. Based on its 2016 revenues of $3.907 billion,[4] onsemi ranked among the worldwide top 20 semiconductor sales leaders.[5]
"
ES,2501685,19349837824,16.448072,0.23756851255893707,0.7770620584487915,1.7503749132156372,-0.7920422554016113,-0.15183140337467194,0.254,"Eversource Energy is a publicly traded, Fortune 500 energy company headquartered in Hartford, Connecticut, and Boston, Massachusetts, with several regulated subsidiaries offering retail electricity, natural gas service and water service to approximately 4 million[7] customers in Connecticut, Massachusetts, and New Hampshire.
"
COP,4794100,143399436288,11.481303,0.24141250550746918,0.8318529725074768,1.8335450887680054,-0.8609434962272644,-0.14743445813655853,0.2499,"ConocoPhillips Company is an American multinational corporation engaged in hydrocarbon exploration and production. It is based in the Energy Corridor district of Houston, Texas.
"
MCK,749787,60245151744,17.902729,0.2866504192352295,0.7421101927757263,1.7073973417282104,-0.7741725444793701,-0.07548166811466217,0.1856,"McKesson Corporation is an American company distributing pharmaceuticals and providing health information technology, medical supplies, and care management tools. The company delivers a third of all pharmaceuticals used in North America and employs over 78,000 employees.[2] McKesson had revenues of $238.2 billion in its fiscal year ending March 31, 2021.[3]
"
HD,2885306,295630667776,18.452559,0.2646833658218384,0.826509416103363,1.858690619468689,-0.8334724307060242,-0.13167066872119904,0.1604,"The Home Depot, Inc., often simply referred to as Home Depot, is an American multinational home improvement retail corporation that sells tools, construction products, appliances, and services, including fuel and transportation rentals. Home Depot is the largest home improvement retailer in the United States.[4] In 2021, the company had 490,600 employees and more than $151 billion in revenue. The company is headquartered in incorporated Cobb County, Georgia, with an Atlanta mailing address.[5]
"
CDAY,1237532,10169830400,2173.3333,0.2967408001422882,0.8810294270515442,1.940867304801941,-0.9320703744888306,-0.22076956927776337,0.3231,"Ceridian HCM is an American provider of human resources software and services with employees in the USA, Canada, Europe, Australia and Mauritius. It is a publicly traded company on the New York Stock Exchange.
"
OMC,1406678,15369575424,11.302766,0.3112145960330963,0.9543270468711853,2.1288256645202637,-1.0301178693771362,-0.135488823056221,0.2675,"Omnicom Group Inc. is an American global media, marketing and corporate communications holding company, headquartered in New York City.
"
BKR,6410400,35655561216,21.071856,0.3032749593257904,0.84793621301651,1.9655060768127441,-0.8812864422798157,-0.15041229128837585,0.2193,"Baker Hughes Company, incorporated under Delaware General Corporation Law and headquartered in Houston, is one of the world's largest oil field services companies. The company provides products and services for oil well drilling, formation evaluation, completion, production, and reservoir consulting. It operates in over 120 countries, with research and manufacturing facilities in Australia, Singapore, Malaysia, India, Dubai, Saudi Arabia, Italy, Germany, Norway, Oklahoma, Louisiana and Missouri. From 2017 to 2020, the company was majority owned by General Electric (GE); however, GE no longer owns an economic stake in the company.[2]
"
ROST,2273456,41059131392,25.7431,0.2527964115142822,0.7900659441947937,1.7424157857894897,-0.8855794072151184,-0.1598714143037796,0.2004,"Ross Stores, Inc., operating under the brand name Ross Dress for Less, is an American chain of discount department stores headquartered in Dublin, California.[6] It is the largest off-price retailer in the U.S.; as of 2018, Ross operates 1,483 stores in 37 U.S. states, the District of Columbia and Guam,[7] covering much of the country, but with no presence in New York, northern New Jersey, Alaska, Puerto Rico, and areas of the Midwest.[8] The company also operates DD's Discounts, a discount department store chain with over 300 locations across the United States, most of which are located in Sun Belt states.[9]
"
